loading word embeddings...
Loaded word embeddings from cache.
 [==============================----------] ...Epoch 10, Loss: 0.4871
 
 [===============================---------] ...Epoch 10, Loss: 0.4384
 
 [===============================---------] ...Epoch 10, Loss: 0.4931
 
 [================================--------] ...Epoch 10, Loss: 0.4427
 
 [================================--------] ...Epoch 10, Loss: 0.4534
 
 [=---------------------------------------] ...Epoch 11, Loss: 0.5153
 
 [=---------------------------------------] ...Epoch 11, Loss: 0.4992
 
 [==--------------------------------------] ...Epoch 11, Loss: 0.5281
 
 [==--------------------------------------] ...Epoch 11, Loss: 0.4563
 
 [===-------------------------------------] ...Epoch 11, Loss: 0.5084
 
 [===-------------------------------------] ...Epoch 11, Loss: 0.4493
 
 [====------------------------------------] ...Epoch 11, Loss: 0.4954
 
 [====------------------------------------] ...Epoch 11, Loss: 0.4750
 
 [=====-----------------------------------] ...Epoch 11, Loss: 0.4673
 
 [=====-----------------------------------] ...Epoch 11, Loss: 0.4150
 
 [======----------------------------------] ...Epoch 11, Loss: 0.4296
 
 [======----------------------------------] ...Epoch 11, Loss: 0.5196
 
 [=======---------------------------------] ...Epoch 11, Loss: 0.4077
 
 [=======---------------------------------] ...Epoch 11, Loss: 0.4348
 
 [========--------------------------------] ...Epoch 11, Loss: 0.3913
 
 [========--------------------------------] ...Epoch 11, Loss: 0.4934
 
 [=========-------------------------------] ...Epoch 11, Loss: 0.4925
 
 [=========-------------------------------] ...Epoch 11, Loss: 0.6125
 
 [==========------------------------------] ...Epoch 11, Loss: 0.5126
 
 [==========------------------------------] ...Epoch 11, Loss: 0.5770
 
 [===========-----------------------------] ...Epoch 11, Loss: 0.4082
 
 [===========-----------------------------] ...Epoch 11, Loss: 0.4311
 
 [============----------------------------] ...Epoch 11, Loss: 0.4206
 
 [============----------------------------] ...Epoch 11, Loss: 0.4533
 
 [=============---------------------------] ...Epoch 11, Loss: 0.3937
 
 [=============---------------------------] ...Epoch 11, Loss: 0.4000
 
 [==============--------------------------] ...Epoch 11, Loss: 0.4188
 
 [==============--------------------------] ...Epoch 11, Loss: 0.3888
 
 [===============-------------------------] ...Epoch 11, Loss: 0.4976
 
 [===============-------------------------] ...Epoch 11, Loss: 0.4473
 
 [================------------------------] ...Epoch 11, Loss: 0.4458
 
 [================------------------------] ...Epoch 11, Loss: 0.4780
 
 [=================-----------------------] ...Epoch 11, Loss: 0.4296
 
 [=================-----------------------] ...Epoch 11, Loss: 0.4345
 
 [==================----------------------] ...Epoch 11, Loss: 0.4388
 
 [==================----------------------] ...Epoch 11, Loss: 0.5133
 
 [===================---------------------] ...Epoch 11, Loss: 0.3976
 
 [===================---------------------] ...Epoch 11, Loss: 0.4324
 
 [====================--------------------] ...Epoch 11, Loss: 0.4889
 
 [====================--------------------] ...Epoch 11, Loss: 0.4952
 
 [=====================-------------------] ...Epoch 11, Loss: 0.4785
 
 [======================------------------] ...Epoch 11, Loss: 0.3946
 
 [======================------------------] ...Epoch 11, Loss: 0.5145
 
 [=======================-----------------] ...Epoch 11, Loss: 0.4495
 
 [=======================-----------------] ...Epoch 11, Loss: 0.5824
 
 [========================----------------] ...Epoch 11, Loss: 0.4760
 
 [========================----------------] ...Epoch 11, Loss: 0.4807
 
 [=========================---------------] ...Epoch 11, Loss: 0.4469
 
 [=========================---------------] ...Epoch 11, Loss: 0.5440
 
 [==========================--------------] ...Epoch 11, Loss: 0.5842
 
 [==========================--------------] ...Epoch 11, Loss: 0.5336
 
 [===========================-------------] ...Epoch 11, Loss: 0.4708
 
 [===========================-------------] ...Epoch 11, Loss: 0.4399
 
 [============================------------] ...Epoch 11, Loss: 0.4856
 
 [============================------------] ...Epoch 11, Loss: 0.4752
 
 [=============================-----------] ...Epoch 11, Loss: 0.4647
 
 [=============================-----------] ...Epoch 11, Loss: 0.5086
 
 [==============================----------] ...Epoch 11, Loss: 0.5238
 
 [==============================----------] ...Epoch 11, Loss: 0.4144
 
 [===============================---------] ...Epoch 11, Loss: 0.4364
 
 [===============================---------] ...Epoch 11, Loss: 0.4752
 
 [================================--------] ...Epoch 11, Loss: 0.4617
 
 [================================--------] ...Epoch 11, Loss: 0.4364 best model!

 
 [=---------------------------------------] ...Epoch 12, Loss: 0.4136
 
 [=---------------------------------------] ...Epoch 12, Loss: 0.3581
 
 [==--------------------------------------] ...Epoch 12, Loss: 0.4096
 
 [==--------------------------------------] ...Epoch 12, Loss: 0.4013
 
 [===-------------------------------------] ...Epoch 12, Loss: 0.4155
 
 [===-------------------------------------] ...Epoch 12, Loss: 0.5432
 
 [====------------------------------------] ...Epoch 12, Loss: 0.4239
 
 [====------------------------------------] ...Epoch 12, Loss: 0.5594
 
 [=====-----------------------------------] ...Epoch 12, Loss: 0.5266
 
 [=====-----------------------------------] ...Epoch 12, Loss: 0.5283
 
 [======----------------------------------] ...Epoch 12, Loss: 0.4830
 
 [======----------------------------------] ...Epoch 12, Loss: 0.4817
 
 [=======---------------------------------] ...Epoch 12, Loss: 0.4384
 
 [=======---------------------------------] ...Epoch 12, Loss: 0.4467
 
 [========--------------------------------] ...Epoch 12, Loss: 0.4780
 
 [========--------------------------------] ...Epoch 12, Loss: 0.4628
 
 [=========-------------------------------] ...Epoch 12, Loss: 0.4597
 
 [=========-------------------------------] ...Epoch 12, Loss: 0.4973
 
 [==========------------------------------] ...Epoch 12, Loss: 0.4916
 
 [==========------------------------------] ...Epoch 12, Loss: 0.4722
 
 [===========-----------------------------] ...Epoch 12, Loss: 0.4413
 
 [===========-----------------------------] ...Epoch 12, Loss: 0.4562
 
 [============----------------------------] ...Epoch 12, Loss: 0.5438
 
 [============----------------------------] ...Epoch 12, Loss: 0.4584
 
 [=============---------------------------] ...Epoch 12, Loss: 0.4964
 
 [=============---------------------------] ...Epoch 12, Loss: 0.4895
 
 [==============--------------------------] ...Epoch 12, Loss: 0.4483
 
 [==============--------------------------] ...Epoch 12, Loss: 0.4680
 
 [===============-------------------------] ...Epoch 12, Loss: 0.5015
 
 [===============-------------------------] ...Epoch 12, Loss: 0.4427
 
 [================------------------------] ...Epoch 12, Loss: 0.4638
 
 [================------------------------] ...Epoch 12, Loss: 0.4678
 
 [=================-----------------------] ...Epoch 12, Loss: 0.4208
 
 [=================-----------------------] ...Epoch 12, Loss: 0.4810
 
 [==================----------------------] ...Epoch 12, Loss: 0.4705
 
 [==================----------------------] ...Epoch 12, Loss: 0.5186
 
 [===================---------------------] ...Epoch 12, Loss: 0.4258
 
 [===================---------------------] ...Epoch 12, Loss: 0.4783
 
 [====================--------------------] ...Epoch 12, Loss: 0.4251
 
 [====================--------------------] ...Epoch 12, Loss: 0.5554
 
 [=====================-------------------] ...Epoch 12, Loss: 0.3909
 
 [======================------------------] ...Epoch 12, Loss: 0.4766
 
 [======================------------------] ...Epoch 12, Loss: 0.5250
 
 [=======================-----------------] ...Epoch 12, Loss: 0.5468
 
 [=======================-----------------] ...Epoch 12, Loss: 0.4345
 
 [========================----------------] ...Epoch 12, Loss: 0.4803
 
 [========================----------------] ...Epoch 12, Loss: 0.3850
 
 [=========================---------------] ...Epoch 12, Loss: 0.5087
 
 [=========================---------------] ...Epoch 12, Loss: 0.5015
 
 [==========================--------------] ...Epoch 12, Loss: 0.4391
 
 [==========================--------------] ...Epoch 12, Loss: 0.4591
 
 [===========================-------------] ...Epoch 12, Loss: 0.4482
 
 [===========================-------------] ...Epoch 12, Loss: 0.3958
 
 [============================------------] ...Epoch 12, Loss: 0.4201
 
 [============================------------] ...Epoch 12, Loss: 0.4283
 
 [=============================-----------] ...Epoch 12, Loss: 0.4844
 
 [=============================-----------] ...Epoch 12, Loss: 0.4096
 
 [==============================----------] ...Epoch 12, Loss: 0.3834
 
 [==============================----------] ...Epoch 12, Loss: 0.3693
 
 [===============================---------] ...Epoch 12, Loss: 0.4395
 
 [===============================---------] ...Epoch 12, Loss: 0.4580
 
 [================================--------] ...Epoch 12, Loss: 0.4401
 
 [================================--------] ...Epoch 12, Loss: 0.3628
 
 [=---------------------------------------] ...Epoch 13, Loss: 0.4450
 
 [=---------------------------------------] ...Epoch 13, Loss: 0.5492
 
 [==--------------------------------------] ...Epoch 13, Loss: 0.4545
 
 [==--------------------------------------] ...Epoch 13, Loss: 0.4601
 
 [===-------------------------------------] ...Epoch 13, Loss: 0.4082
 
 [===-------------------------------------] ...Epoch 13, Loss: 0.4279
 
 [====------------------------------------] ...Epoch 13, Loss: 0.4565
 
 [====------------------------------------] ...Epoch 13, Loss: 0.4273
 
 [=====-----------------------------------] ...Epoch 13, Loss: 0.4820
 
 [=====-----------------------------------] ...Epoch 13, Loss: 0.4103
 
 [======----------------------------------] ...Epoch 13, Loss: 0.4474
 
 [======----------------------------------] ...Epoch 13, Loss: 0.4268
 
 [=======---------------------------------] ...Epoch 13, Loss: 0.4383
 
 [=======---------------------------------] ...Epoch 13, Loss: 0.4111
 
 [========--------------------------------] ...Epoch 13, Loss: 0.4800
 
 [========--------------------------------] ...Epoch 13, Loss: 0.4493
 
 [=========-------------------------------] ...Epoch 13, Loss: 0.3614
 
 [=========-------------------------------] ...Epoch 13, Loss: 0.4788
 
 [==========------------------------------] ...Epoch 13, Loss: 0.3877
 
 [==========------------------------------] ...Epoch 13, Loss: 0.4421
 
 [===========-----------------------------] ...Epoch 13, Loss: 0.3782
 
 [===========-----------------------------] ...Epoch 13, Loss: 0.5476
 
 [============----------------------------] ...Epoch 13, Loss: 0.4715
 
 [============----------------------------] ...Epoch 13, Loss: 0.3888
 
 [=============---------------------------] ...Epoch 13, Loss: 0.4637
 
 [=============---------------------------] ...Epoch 13, Loss: 0.4594
 
 [==============--------------------------] ...Epoch 13, Loss: 0.5304
 
 [==============--------------------------] ...Epoch 13, Loss: 0.5162
 
 [===============-------------------------] ...Epoch 13, Loss: 0.3770
 
 [===============-------------------------] ...Epoch 13, Loss: 0.5137
 
 [================------------------------] ...Epoch 13, Loss: 0.4498
 
 [================------------------------] ...Epoch 13, Loss: 0.4311
 
 [=================-----------------------] ...Epoch 13, Loss: 0.4631
 
 [=================-----------------------] ...Epoch 13, Loss: 0.4622
 
 [==================----------------------] ...Epoch 13, Loss: 0.4344
 
 [==================----------------------] ...Epoch 13, Loss: 0.4976
 
 [===================---------------------] ...Epoch 13, Loss: 0.4244
 
 [===================---------------------] ...Epoch 13, Loss: 0.4664
 
 [====================--------------------] ...Epoch 13, Loss: 0.4726
 
 [====================--------------------] ...Epoch 13, Loss: 0.4890
 
 [=====================-------------------] ...Epoch 13, Loss: 0.4162
